suicides/100k pop,HDI for year,suicides_no
7.89,0.923,52
6.97,0.923,54
6.27,0.923,23
4.96,0.923,16
3.42,0.923,12
0.31,0.923,1
0.29,0.923,1
35.43,0.923,61
24.03,0.923,155
22.7,0.923,178
14.46,0.923,36
12.89,0.923,43
8.37,0.923,31
7.62,0.923,59
7.5,0.923,50
2.15,0.923,7
1.98,0.923,7
0.31,0.923,1
0.29,0.923,1
31.91,,57
20.3,,159
19.33,,126
12.63,,32
9.95,,67
8.75,,30
6.6,,51
4.81,,18
4.53,,15
1.68,,6
0.93,,3
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
20.0,0.631,8
11.46,0.631,70
11.42,0.631,33
11.36,0.631,104
8.23,0.631,57
6.46,0.631,58
5.16,0.631,31
4.08,0.631,2
2.17,0.631,15
1.32,0.631,4
0.54,0.631,7
0.32,0.631,4
14.6,,6
10.66,,67
9.42,,28
9.24,,87
8.01,,74
7.94,,4
7.3,,52
4.53,,28
2.25,,7
1.68,,12
0.46,,6
0.45,,6
11.34,,6
10.3,,74
9.44,,73
7.9,,79
7.62,,78
6.28,,20
3.67,,26
2.06,,16
1.52,,1
1.48,,5
0.61,,8
0.31,,4
12.59,,93
12.52,,41
11.03,,6
10.16,,107
9.18,,73
7.1,,73
3.84,,28
3.51,,28
2.96,,2
1.72,,6
0.38,,5
0.3,,4
14.56,,10
9.91,,76
8.82,,89
8.42,,71
7.48,,26
7.46,,77
5.14,,39
3.55,,3
2.71,,23
1.36,,5
0.56,,7
0.41,,5
11.29,0.645,89
9.19,0.645,97
8.36,0.645,30
8.15,0.645,84
7.98,0.645,70
5.39,0.645,42
4.23,0.645,3
2.29,0.645,2
1.92,0.645,17
0.79,0.645,3
0.48,0.645,6
0.41,0.645,5
11.02,,117
10.03,,37
9.84,,107
9.23,,83
8.71,,70
7.34,,5
4.42,,35
2.3,,9
1.99,,18
1.16,,1
0.7,,9
0.22,,3
15.42,,12
10.92,,91
10.51,,40
10.41,,114
8.59,,92
7.29,,69
4.85,,40
3.15,,3
2.1,,20
1.03,,13
0.99,,4
0.54,,7
12.01,,131
11.89,,102
11.71,,46
9.42,,105
9.06,,89
4.71,,40
3.71,,3
3.23,,32
2.02,,2
1.92,,8
0.7,,9
0.53,,7
11.92,,10
10.89,,96
9.43,,96
8.86,,36
8.57,,95
8.02,,91
4.46,,39
2.04,,21
0.98,,1
0.92,,12
0.89,,12
0.69,,3
10.71,0.665,97
9.8,0.665,113
9.76,0.665,41
9.57,0.665,101
9.22,0.665,8
8.43,0.665,95
4.79,0.665,43
2.25,0.665,24
1.56,0.665,7
0.94,0.665,1
0.75,0.665,10
0.44,0.665,6
12.2,,53
12.03,,11
11.97,,111
10.77,,126
8.92,,102
8.06,,88
5.0,,46
1.94,,9
1.9,,21
1.79,,2
1.26,,17
0.5,,7
11.48,,109
10.45,,124
9.38,,9
8.77,,99
8.7,,101
7.79,,35
3.5,,33
2.1,,24
1.76,,24
1.25,,6
0.99,,14
0.85,,1
11.65,,113
10.13,,122
8.67,,102
7.97,,8
7.47,,87
6.24,,29
3.01,,29
2.45,,3
2.03,,24
0.98,,14
0.87,,12
0.6,,3
12.41,,13
11.29,,138
10.4,,103
9.36,,45
8.73,,105
8.04,,96
3.76,,37
2.21,,27
2.14,,11
1.52,,22
1.29,,18
0.78,,1
10.63,0.674,132
8.32,0.674,84
8.14,0.674,101
7.33,0.674,8
6.04,0.674,30
6.02,0.674,73
4.48,0.674,45
1.82,0.674,23
1.69,0.674,9
1.1,0.674,16
0.85,0.674,12
0.75,0.674,1
13.09,,15
10.32,,130
9.84,,101
7.72,,99
7.63,,39
7.0,,86
3.72,,38
2.45,,32
1.83,,10
1.42,,2
1.2,,17
1.02,,15
10.32,,132
10.01,,12
8.54,,89
8.24,,109
7.42,,39
7.29,,91
2.99,,31
2.0,,27
1.61,,23
1.24,,7
1.08,,16
0.68,,1
10.84,,148
10.61,,138
9.46,,120
9.08,,96
9.06,,49
8.79,,11
4.47,,47
3.26,,5
1.65,,23
1.39,,20
1.21,,7
0.74,,11
13.02,,17
12.78,,137
12.48,,165
12.18,,68
9.86,,127
9.81,,138
3.37,,36
3.12,,5
2.07,,30
1.99,,30
1.88,,27
1.83,,11
16.91,0.698,23
15.33,0.698,206
13.8,0.698,150
13.63,0.698,197
12.61,0.698,73
10.7,0.698,140
4.07,0.698,44
2.37,0.698,35
2.25,0.698,34
2.09,0.698,13
1.78,0.698,26
1.19,0.698,2
16.32,,23
13.93,,154
12.31,,74
11.52,,153
11.44,,156
11.17,,166
4.45,,49
3.03,,46
2.78,,18
2.3,,4
1.91,,28
1.91,,29
16.99,,235
14.68,,92
13.97,,157
12.36,,18
12.06,,184
10.03,,135
4.74,,53
2.95,,45
2.82,,19
2.7,,42
1.56,,23
1.11,,2
20.61,,31
14.91,,209
14.89,,170
12.38,,81
10.11,,158
7.84,,107
4.22,,48
3.41,,24
3.32,,53
1.57,,24
1.49,,22
0.54,,1
15.42,,179
15.08,,103
15.08,,214
12.88,,20
11.24,,180
7.24,,100
4.65,,9
4.16,,48
2.93,,48
2.72,,20
1.5,,23
1.35,,20
14.9,0.717,214
14.47,0.717,171
10.07,0.717,165
9.53,0.717,68
8.73,0.717,14
8.1,0.717,113
5.11,0.717,60
2.99,0.717,6
2.35,0.717,18
2.33,0.717,39
1.69,0.717,26
1.22,0.717,18
13.8,0.723,200
13.38,0.723,161
11.19,0.723,83
10.83,0.723,18
9.54,0.723,160
8.52,0.723,120
4.26,0.723,51
2.62,0.723,45
2.16,0.723,32
2.08,0.723,32
1.92,0.723,4
1.5,0.723,12
16.41,0.727,240
13.38,0.727,164
11.28,0.727,87
11.04,0.727,19
9.44,0.727,162
8.31,0.727,118
4.52,0.727,55
2.73,0.727,48
2.52,0.727,39
1.86,0.727,4
1.82,0.727,27
1.57,0.727,13
12.91,0.73,23
10.58,0.73,156
8.89,0.73,111
8.1,0.73,65
6.22,0.73,89
6.04,0.73,106
2.42,0.73,30
1.87,0.73,29
1.78,0.73,32
1.39,0.73,12
1.34,0.73,3
1.34,0.73,20
13.55,0.732,25
11.05,0.732,164
9.67,0.732,123
8.87,0.732,74
8.53,0.732,153
5.34,0.732,77
2.61,0.732,33
1.79,0.732,28
1.78,0.732,16
1.2,0.732,18
1.2,0.732,22
0.43,0.732,1
20.91,,40
15.68,,234
14.31,,185
12.45,,108
11.18,,205
7.6,,110
4.36,,56
2.45,,46
2.36,,22
2.23,,35
2.07,,5
1.79,,27
43.4,0.522,13
35.03,0.522,119
25.15,0.522,127
21.19,0.522,112
18.95,0.522,81
16.87,0.522,34
11.23,0.522,43
5.03,0.522,24
4.06,0.522,9
2.36,0.522,1
1.04,0.522,7
0.15,0.522,1
57.06,,18
25.32,,88
19.09,,98
18.76,,39
18.08,,97
17.47,,76
7.13,,28
3.47,,17
2.26,,1
1.31,,3
1.2,,8
0.15,,1
22.0,,72
18.15,,36
17.07,,71
14.94,,87
14.59,,83
14.04,,4
8.98,,34
4.69,,2
3.53,,16
0.89,,6
0.88,,2
0.86,,6
24.47,,83
19.93,,6
19.02,,113
13.45,,81
11.35,,23
10.1,,43
8.81,,4
7.4,,29
4.06,,19
2.58,,6
1.94,,13
0.58,,4
33.15,0.566,124
31.96,0.566,171
24.53,0.566,9
20.5,0.566,114
19.29,0.566,90
9.81,0.566,42
8.49,0.566,20
4.21,0.566,23
2.41,0.566,16
2.3,0.566,6
1.95,0.566,1
0.59,0.566,4
28.98,,110
25.75,,10
23.85,,128
20.03,,112
17.34,,82
16.61,,40
5.07,,22
3.58,,20
2.61,,7
1.05,,7
0.29,,2
0.0,,0
24.22,,93
23.82,,128
22.1,,106
19.42,,109
19.12,,47
9.79,,4
8.86,,39
4.91,,28
3.55,,2
2.24,,15
1.82,,5
0.15,,1
24.25,,94
20.15,,98
20.11,,108
16.36,,92
14.36,,36
11.69,,5
7.86,,35
3.78,,22
1.92,,13
1.77,,5
0.58,,4
0.0,,0
21.53,,84
21.44,,115
20.47,,101
18.0,,8
16.71,,94
12.93,,33
6.22,,28
4.54,,27
2.05,,14
1.72,,5
1.64,,1
0.71,,5
20.92,0.603,82
20.52,0.603,110
18.2,0.603,91
14.59,0.603,82
11.94,0.603,31
6.53,0.603,3
6.36,0.603,4
5.5,0.603,25
3.79,0.603,23
1.34,0.603,4
0.58,0.603,4
0.28,0.603,2
24.26,,130
22.77,,90
17.96,,91
16.52,,8
15.96,,42
13.13,,74
5.87,,27
4.85,,30
4.56,,3
1.97,,6
1.72,,12
0.14,,1
21.67,,11
17.85,,71
17.73,,95
16.37,,84
14.63,,39
13.45,,76
3.88,,18
3.81,,24
2.25,,7
1.0,,7
0.55,,4
0.0,,0
29.28,,117
20.86,,112
19.63,,102
17.04,,46
15.11,,8
13.93,,79
4.05,,19
3.59,,23
2.2,,7
1.41,,10
1.41,,1
0.41,,3
21.5,,86
19.99,,108
19.78,,104
15.37,,42
12.69,,7
10.51,,60
4.66,,22
3.07,,20
1.36,,1
1.23,,4
1.13,,8
0.27,,2
21.56,0.638,86
18.85,0.638,103
16.99,0.638,47
16.57,0.638,88
15.68,0.638,9
11.28,0.638,65
5.23,0.638,4
4.63,0.638,22
1.81,0.638,12
1.69,0.638,12
0.9,0.638,3
0.54,0.638,4
19.94,,80
16.06,,89
14.8,,9
14.51,,78
11.43,,32
10.45,,61
5.01,,24
3.41,,23
1.47,,5
1.24,,1
0.68,,5
0.57,,4
28.36,,114
20.42,,111
20.26,,13
18.71,,53
16.51,,93
9.62,,57
4.57,,22
2.37,,2
2.3,,8
2.04,,14
1.29,,9
0.69,,5
28.18,,19
25.65,,103
18.77,,103
18.49,,106
13.25,,38
8.81,,53
5.38,,26
4.17,,29
1.13,,1
0.73,,5
0.7,,5
0.56,,2
29.94,,120
20.39,,113
18.4,,13
16.88,,49
16.26,,95
9.0,,55
5.57,,27
2.27,,16
2.17,,2
1.92,,7
0.89,,6
0.43,,3
23.24,0.653,93
15.3,0.653,45
14.89,0.653,11
13.58,0.653,81
13.03,0.653,73
7.08,0.653,44
3.91,0.653,19
2.8,0.653,20
2.08,0.653,2
1.06,0.653,7
0.8,0.653,3
0.15,0.653,1
24.83,0.658,100
19.34,0.658,15
19.11,0.658,116
15.02,0.658,85
13.13,0.658,39
8.25,0.658,52
5.32,0.658,26
3.03,0.658,22
2.97,0.658,3
1.87,0.658,12
1.8,0.658,12
0.79,0.658,3
26.85,0.662,109
20.63,0.662,62
19.7,0.662,16
17.11,0.662,98
16.18,0.662,100
8.75,0.662,56
5.28,0.662,26
2.58,0.662,19
1.9,0.662,2
1.69,0.662,11
1.44,0.662,9
1.03,0.662,4
23.17,0.664,95
22.25,0.664,129
21.24,0.664,18
19.38,0.664,59
12.57,0.664,79
6.64,0.664,43
4.43,0.664,22
2.54,0.664,19
1.76,0.664,7
1.14,0.664,7
0.94,0.664,6
0.0,0.664,0
21.59,0.666,19
18.55,0.666,77
14.49,0.666,85
14.25,0.666,44
8.03,0.666,51
7.84,0.666,9
5.05,0.666,33
4.79,0.666,24
3.56,0.666,27
2.7,0.666,11
0.67,0.666,4
0.32,0.666,2
125.46,0.719,227
112.99,0.719,20
100.85,0.719,119
68.78,0.719,66
35.39,0.719,18
29.63,0.719,53
28.82,0.719,29
20.46,0.719,41
9.13,0.719,9
7.18,0.719,7
4.5,0.719,5
0.0,0.719,0
124.96,,22
121.87,,217
84.24,,100
56.46,,53
49.17,,25
37.17,,37
20.61,,37
20.17,,40
8.32,,8
3.67,,4
2.08,,2
0.0,,0
112.25,,20
109.5,,193
98.13,,117
64.83,,60
36.37,,36
28.91,,15
18.97,,34
14.73,,29
7.39,,7
6.28,,6
4.7,,5
0.0,,0
104.02,,123
94.22,,166
60.96,,11
60.0,,55
36.28,,36
26.33,,14
16.22,,32
14.14,,25
5.21,,5
4.85,,5
4.27,,4
1.02,,1
124.9,,23
86.54,,101
83.69,,148
59.23,,54
46.9,,47
40.11,,22
17.65,,35
14.96,,26
7.24,,7
3.23,,3
2.02,,2
0.0,,0
98.62,0.78,19
73.13,0.78,136
55.89,0.78,66
39.0,0.78,38
29.12,0.78,30
21.87,0.78,38
17.34,0.78,10
11.51,0.78,11
10.85,0.78,22
6.18,0.78,6
1.13,0.78,1
0.0,0.78,0
72.63,,135
71.72,,84
60.08,,12
44.99,,44
43.64,,26
34.99,,36
12.81,,22
11.85,,24
8.38,,8
6.18,,6
4.41,,4
0.0,,0
80.44,,17
63.49,,74
63.35,,117
53.87,,53
33.03,,34
22.8,,14
13.93,,28
11.12,,19
6.27,,6
4.64,,4
4.12,,4
1.24,,1
84.9,,19
63.25,,116
59.37,,69
38.52,,38
30.0,,31
25.27,,16
10.54,,21
9.99,,17
6.16,,6
5.23,,5
3.7,,3
1.31,,1
62.71,,73
57.06,,104
55.3,,13
43.76,,43
29.88,,31
16.83,,11
12.94,,22
7.37,,7
6.14,,6
6.08,,12
1.39,,1
0.0,,0
53.5,0.824,97
52.55,0.824,13
42.86,0.824,50
32.77,0.824,32
26.07,0.824,27
22.26,0.824,15
10.58,0.824,18
6.13,0.824,12
5.13,0.824,5
3.19,0.824,3
1.39,0.824,1
0.0,0.824,0
54.12,,14
47.95,,56
40.4,,73
25.93,,18
25.42,,26
21.68,,21
10.0,,17
6.18,,12
5.19,,5
4.31,,4
1.45,,1
0.0,,0
78.18,,21
49.52,,58
40.57,,39
36.63,,66
20.91,,21
18.18,,13
10.0,,17
5.71,,11
3.17,,3
2.18,,2
0.0,,0
0.0,,0
65.12,,18
39.92,,47
39.46,,71
29.58,,29
23.96,,23
16.4,,12
8.8,,15
8.37,,16
5.41,,5
4.37,,4
1.63,,1
1.55,,1
55.48,,66
48.94,,88
46.18,,13
31.17,,30
24.29,,23
21.53,,16
8.17,,14
7.39,,14
3.28,,3
2.24,,2
0.0,,0
0.0,,0
62.6,0.838,18
44.83,0.838,54
34.0,0.838,61
29.1,0.838,28
21.96,0.838,20
15.86,0.838,12
8.12,0.838,14
5.47,0.838,5
4.8,0.838,9
2.33,0.838,2
0.0,0.838,0
0.0,0.838,0
70.75,0.849,21
46.82,0.849,57
32.41,0.849,58
23.96,0.849,23
21.8,0.849,19
15.48,0.849,12
8.08,0.849,15
5.2,0.849,9
3.66,0.849,3
1.1,0.849,1
0.0,0.849,0
0.0,0.849,0
64.74,0.855,20
47.98,0.855,59
36.22,0.855,65
30.95,0.855,30
22.47,0.855,18
16.83,0.855,14
9.83,0.855,17
3.8,0.855,7
3.27,0.855,3
2.97,0.855,2
2.55,0.855,2
0.0,0.855,0
71.65,0.859,23
46.89,0.859,58
29.2,0.859,52
22.71,0.859,22
21.79,0.859,18
19.19,0.859,15
7.15,0.859,13
6.96,0.859,12
2.72,0.859,2
2.19,0.859,2
1.47,0.859,1
0.0,0.859,0
78.17,0.861,26
40.02,0.861,50
39.81,0.861,39
32.08,0.861,57
25.84,0.861,19
15.31,0.861,13
8.88,0.861,16
8.68,0.861,8
5.81,0.861,10
2.86,0.861,2
1.45,0.861,1
0.0,0.861,0
58.39,,20
34.77,,44
29.93,,21
27.11,,48
25.14,,25
10.37,,9
6.96,,12
6.17,,11
2.16,,2
1.51,,1
1.47,,1
1.4,,1
12.59,,4
11.05,,10
9.41,,8
8.24,,5
6.2,,5
3.45,,2
2.94,,1
1.07,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
28.51,,1
21.77,,1
15.09,,5
10.69,,9
8.5,,5
7.52,,6
6.5,,4
5.34,,5
3.27,,3
2.19,,2
1.16,,1
0.0,,0
5.78,,2
3.62,,3
3.36,,2
1.27,,1
1.06,,1
1.03,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
52.95,,2
13.77,,5
6.34,,4
5.19,,4
3.68,,3
2.64,,1
2.0,,2
1.65,,1
1.24,,1
1.03,,1
0.0,,0
0.0,,0
25.79,0.694,1
8.71,0.694,9
4.89,0.694,3
4.69,0.694,3
2.64,0.694,2
2.61,0.694,1
2.5,0.694,2
1.0,0.694,1
0.0,0.694,0
0.0,0.694,0
0.0,0.694,0
0.0,0.694,0
6.63,,5
6.1,,4
5.8,,6
5.01,,4
2.56,,2
2.47,,1
1.2,,1
1.0,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
7.4,,3
3.75,,3
3.1,,2
2.96,,2
1.93,,2
1.32,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
12.9,,9
10.54,,11
4.96,,5
4.77,,2
3.96,,3
3.73,,3
3.02,,2
2.32,,1
1.28,,1
0.0,,0
0.0,,0
0.0,,0
17.21,,1
7.61,,8
6.97,,5
6.91,,3
4.4,,3
3.71,,3
2.62,,2
2.24,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
61.19,0.72,3
13.54,0.72,10
9.38,0.72,10
6.43,0.72,3
4.96,0.72,4
4.15,0.72,2
3.94,0.72,3
1.95,0.72,2
1.43,0.72,1
0.0,0.72,0
0.0,0.72,0
0.0,0.72,0
38.7,0.722,2
14.57,0.722,1
8.74,0.722,7
6.75,0.722,5
5.59,0.722,6
5.3,0.722,4
4.13,0.722,2
3.98,0.722,2
2.85,0.722,2
0.97,0.722,1
0.0,0.722,0
0.0,0.722,0
71.07,,57
61.35,,422
59.1,,225
55.81,,222
37.93,,135
19.55,,99
18.28,,122
11.59,,44
7.6,,26
3.84,,7
1.23,,4
0.0,,0
65.61,,54
65.23,,458
60.38,,238
56.84,,218
39.58,,137
18.22,,124
17.64,,89
14.4,,27
7.69,,29
7.52,,25
0.61,,2
0.32,,1
85.71,,72
61.34,,439
59.74,,231
51.79,,203
50.39,,170
18.3,,127
17.1,,86
10.94,,21
10.67,,40
6.48,,21
0.9,,3
0.0,,0
90.06,0.783,77
66.3,0.783,483
64.14,0.783,250
53.69,0.783,210
50.89,0.783,169
18.3,0.783,92
17.56,0.783,124
12.88,0.783,48
10.98,0.783,35
10.22,0.783,20
1.2,0.783,4
0.0,0.783,0
77.64,,67
66.32,,257
65.93,,489
59.25,,235
42.21,,139
18.64,,134
16.27,,82
12.61,,25
10.52,,39
7.29,,23
0.9,,3
0.0,,0
68.56,,517
65.85,,254
64.29,,56
52.42,,211
35.18,,115
18.07,,132
14.04,,71
12.46,,46
9.46,,19
8.31,,26
0.91,,3
0.32,,1
67.37,,514
67.27,,59
55.98,,215
50.79,,208
33.0,,107
18.68,,138
15.74,,80
13.32,,49
6.39,,13
3.23,,10
0.91,,3
0.32,,1
62.87,,484
60.23,,53
51.23,,195
47.53,,199
45.54,,147
20.92,,156
13.23,,68
10.69,,39
9.3,,19
7.77,,24
0.61,,2
0.32,,1
62.8,0.815,489
54.93,0.815,49
53.19,0.815,226
51.79,0.815,194
36.57,0.815,118
18.29,0.815,138
14.72,0.815,76
13.37,0.815,48
9.67,0.815,20
8.42,0.815,26
1.21,0.815,4
0.0,0.815,0
55.93,,439
49.82,,183
47.93,,44
43.0,,186
33.95,,110
16.17,,123
14.65,,76
12.49,,44
7.08,,15
6.77,,21
0.95,,3
0.91,,3
59.75,,473
56.26,,53
49.86,,179
46.37,,204
39.1,,128
17.32,,133
12.49,,65
12.47,,43
8.77,,19
7.03,,22
0.63,,2
0.3,,1
65.89,,64
51.56,,413
49.17,,172
47.72,,212
29.47,,98
14.82,,77
13.5,,105
11.33,,38
8.57,,19
7.86,,25
0.91,,3
0.63,,2
51.71,,52
50.58,,408
48.92,,167
45.2,,204
36.26,,122
15.05,,118
13.02,,68
11.0,,36
5.9,,19
4.85,,11
0.32,,1
0.3,,1
49.83,0.857,402
46.46,0.857,156
42.13,0.857,44
35.9,0.857,166
31.14,0.857,105
15.88,0.857,84
15.54,0.857,122
12.74,0.857,41
8.06,0.857,26
7.34,0.857,17
0.63,0.857,2
0.0,0.857,0
53.57,,429
46.95,,156
43.21,,207
40.43,,44
27.71,,93
16.66,,130
13.29,,72
9.74,,23
7.24,,23
6.85,,22
1.22,,4
0.32,,1
50.29,,57
42.76,,339
40.97,,204
37.65,,124
29.08,,97
16.17,,125
13.46,,75
9.53,,30
7.49,,18
7.21,,23
0.91,,3
0.0,,0
47.99,,376
43.95,,52
34.08,,176
33.97,,111
28.57,,95
14.65,,112
12.58,,72
8.99,,22
8.49,,27
8.01,,25
1.53,,5
0.64,,2
41.2,,220
40.12,,310
39.56,,49
36.52,,119
33.06,,110
15.36,,116
9.74,,31
9.64,,30
9.2,,54
7.99,,20
1.24,,4
0.32,,1
49.37,0.869,64
39.24,0.869,299
35.27,0.869,194
30.29,0.869,99
20.36,0.869,68
14.62,0.869,109
12.34,0.869,74
10.34,0.869,33
10.26,0.869,32
7.78,0.869,20
0.65,0.869,2
0.0,0.869,0
41.21,,310
39.89,,225
34.28,,113
32.5,,44
32.2,,108
14.12,,104
12.75,,78
10.52,,33
9.13,,24
5.92,,19
0.95,,3
0.33,,1
41.27,,58
40.01,,297
35.12,,203
30.18,,101
26.46,,89
13.3,,83
12.24,,89
9.63,,31
7.55,,24
6.35,,17
0.97,,3
0.0,,0
45.18,,331
38.01,,225
33.91,,116
31.72,,46
24.06,,81
12.69,,91
10.66,,68
9.86,,32
8.07,,26
4.8,,13
0.68,,2
0.65,,2
40.43,,293
38.17,,57
34.73,,121
33.23,,201
26.45,,89
14.12,,100
12.91,,84
12.12,,40
8.69,,28
7.3,,20
0.34,,1
0.0,,0
33.88,0.878,119
33.78,0.878,52
33.51,0.878,241
32.43,0.878,200
31.18,0.878,105
11.12,0.878,37
10.98,0.878,77
10.41,0.878,69
9.3,0.878,30
8.29,0.878,23
0.33,0.878,1
0.0,0.878,0
40.32,0.881,64
36.22,0.881,259
30.39,0.881,191
29.82,0.881,105
26.39,0.881,89
10.82,0.881,73
9.62,0.881,67
8.36,0.881,27
7.8,0.881,26
3.2,0.881,9
0.67,0.881,2
0.0,0.881,0
33.01,0.882,235
30.5,0.882,195
29.94,0.882,49
25.82,0.882,91
25.2,0.882,85
12.7,0.882,87
9.9,0.882,32
9.38,0.882,65
8.1,0.882,27
2.46,0.882,7
0.0,0.882,0
0.0,0.882,0
37.02,0.882,131
33.36,0.882,216
33.04,0.882,56
27.31,0.882,194
20.26,0.882,68
10.43,0.882,72
9.95,0.882,69
9.63,0.882,31
9.27,0.882,31
5.88,0.882,17
0.35,0.882,1
0.33,0.882,1
34.69,0.883,61
30.89,0.883,110
29.2,0.883,207
23.98,0.883,157
18.94,0.883,63
10.99,0.883,37
8.73,0.883,60
8.43,0.883,59
6.9,0.883,22
3.74,0.883,11
0.34,0.883,1
0.33,0.883,1
29.62,,53
26.98,,190
25.75,,92
23.88,,159
17.77,,59
8.89,,30
8.06,,55
7.73,,55
7.1,,21
3.77,,12
1.64,,5
0.0,,0
120.49,0.741,1522
52.84,0.741,2363
40.47,0.741,2752
35.19,0.741,1492
27.52,0.741,670
23.17,0.741,1218
17.01,0.741,740
16.01,0.741,1065
10.61,0.741,447
4.67,0.741,197
0.76,0.741,29
0.16,0.741,6
121.32,,1465
53.52,,2382
41.71,,2847
34.22,,1448
29.46,,694
22.9,,1203
16.99,,1137
16.0,,695
10.05,,424
4.57,,193
0.87,,35
0.16,,6
113.4,,1491
48.03,,2198
40.94,,2855
32.51,,1369
28.92,,730
21.04,,1122
16.43,,1124
14.67,,641
9.82,,414
4.14,,175
0.88,,33
0.25,,9
109.04,,1470
43.6,,2012
38.95,,2752
32.49,,1371
25.27,,652
19.85,,1063
15.66,,1087
13.89,,606
8.98,,380
4.23,,178
0.62,,23
0.14,,5
107.21,,1476
44.31,,2066
38.12,,2731
32.23,,1366
25.73,,677
19.75,,1063
15.75,,681
14.8,,1043
9.22,,391
4.56,,190
0.62,,23
0.23,,8
105.89,0.779,1441
41.84,0.779,1986
38.75,0.779,2816
30.63,0.779,1314
25.58,0.779,661
18.28,0.779,1002
14.06,0.779,607
13.67,0.779,981
9.1,0.779,392
4.41,0.779,184
0.38,0.779,14
0.14,0.779,5
99.28,,1309
42.17,,2048
38.89,,2870
31.24,,1346
25.58,,645
18.56,,1041
15.02,,639
14.48,,1058
8.47,,366
4.06,,167
0.24,,9
0.11,,4
103.31,,1328
41.94,,2077
40.38,,3029
32.41,,1400
24.25,,599
17.15,,981
14.22,,1058
13.99,,589
8.93,,386
4.3,,175
0.51,,19
0.08,,3
103.61,,1311
42.12,,3210
41.73,,2100
33.66,,1458
25.63,,624
18.16,,756
16.92,,983
15.21,,1153
9.6,,415
5.22,,210
0.69,,26
0.14,,5
97.77,,1234
43.04,,2194
42.73,,3310
33.59,,1456
22.14,,536
16.39,,964
16.12,,663
14.27,,1102
9.03,,390
4.3,,171
0.4,,15
0.17,,6
96.99,0.825,1299
40.8,0.825,2067
40.55,0.825,3198
32.21,0.825,1397
21.57,0.825,543
17.22,0.825,1002
15.24,0.825,622
14.08,0.825,1110
8.61,0.825,372
4.59,0.825,181
0.59,0.825,22
0.17,0.825,6
87.21,,1227
39.78,,3198
37.91,,1905
30.08,,1308
20.12,,524
15.63,,898
14.08,,1135
12.85,,519
8.81,,381
4.23,,165
0.46,,17
0.06,,2
88.19,,1293
39.5,,3224
36.45,,1830
27.64,,1206
19.13,,513
14.89,,850
13.86,,1137
13.36,,534
8.36,,362
4.32,,167
0.32,,12
0.31,,11
84.56,,1207
37.45,,3073
36.57,,1822
26.05,,1136
17.89,,469
13.9,,789
13.2,,523
12.57,,1040
7.31,,316
3.65,,140
0.26,,10
0.24,,9
80.46,,1189
35.16,,1744
35.07,,2893
26.1,,1103
17.46,,472
14.46,,818
13.02,,1090
12.27,,477
7.66,,325
3.37,,127
0.55,,21
0.25,,9
86.6,0.848,1326
38.72,0.848,3235
36.53,0.848,1820
26.05,0.848,1088
17.72,0.848,492
14.5,0.848,819
13.26,0.848,1127
12.12,0.848,471
6.95,0.848,291
3.64,0.848,137
0.92,0.848,35
0.22,0.848,8
76.06,,1206
37.65,,3166
34.76,,1755
26.11,,1075
16.42,,468
13.95,,793
13.08,,1122
11.1,,434
6.31,,260
3.57,,135
0.63,,24
0.3,,11
72.53,,1189
37.51,,3161
35.07,,1817
26.12,,1069
16.51,,483
14.24,,825
13.9,,1198
11.89,,469
6.73,,275
3.14,,120
0.61,,23
0.39,,14
75.83,,1284
40.08,,3379
34.07,,1816
25.46,,1038
15.25,,457
13.46,,1163
13.26,,785
12.46,,495
6.92,,281
3.66,,141
0.69,,26
0.17,,6
70.43,,1233
39.99,,3374
32.85,,1800
23.32,,947
14.92,,459
14.54,,1259
13.54,,819
12.16,,486
6.74,,272
3.48,,135
0.4,,15
0.14,,5
73.25,0.867,1325
37.88,0.867,3193
33.95,0.867,1905
23.37,0.867,946
15.0,0.867,474
14.21,0.867,875
13.38,0.867,1159
11.0,0.867,439
5.98,0.867,240
3.3,0.867,128
0.55,0.867,21
0.22,0.867,8
67.89,,1272
37.15,,3139
32.63,,1875
22.44,,887
13.74,,451
13.55,,862
12.97,,1130
9.92,,398
6.38,,255
3.17,,124
0.57,,22
0.22,,8
68.04,,1315
36.24,,3072
30.31,,1776
21.47,,843
13.69,,461
12.88,,832
12.49,,1091
9.93,,397
5.14,,204
2.93,,114
0.41,,16
0.16,,6
67.8,,1346
35.66,,3036
32.67,,1952
21.75,,843
13.44,,461
12.83,,843
12.61,,1105
10.63,,422
5.36,,211
2.79,,108
0.51,,20
0.16,,6
66.39,,1351
36.64,,3124
33.43,,2033
21.55,,827
13.3,,464
13.23,,883
11.86,,1039
10.22,,404
5.5,,215
3.17,,122
0.66,,26
0.29,,11
65.04,0.881,1354
36.6,0.881,3118
31.61,0.881,1956
21.02,0.881,805
13.11,0.881,464
13.1,0.881,889
